area,area_code,region,lwda_code,cluster_code,cluster,pathway_code,pathway,soc_code,soc_title,jobs_estimate_year,num_jobs_estimate,annual_openings,income_year,mean_income,median_income,jobs_projection_year,num_jobs_projected,num_jobs_projected_change,fraction_change_jobs,fraction_change_us,predominant_education_level,training,work_experience,predominant_occ_prep_combo,nontrad_year,nontrad_status
Crater Area (LWDA XV),455,Crater Area,XV,11,Information Technology,11.4,Programming and Software Development,NA,NA,2018,147,16,2018,NA,NA,2028,185,38,0.25850340723991394,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,11,Information Technology,11.4,Programming and Software Development,151121,Computer Systems Analysts,2018,64,6,2018,86832,82845,2028,74,10,0.15625,0.08800000000000001,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,11,Information Technology,11.4,Programming and Software Development,151132,"Software Developers, Applications",2018,83,10,2018,111529,104668,2028,111,28,0.33734938502311707,0.256,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,11,Information Technology,11.3,Web and Digital Communications,NA,NA,2018,33,4,2018,NA,NA,2028,39,6,0.1818181872367859,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,11,Information Technology,11.3,Web and Digital Communications,151134,Web Developers,2018,33,4,2018,88990,92357,2028,39,6,0.1818181872367859,0.13,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",NA,NA,NA,NA,2018,3566,285,2018,NA,NA,2028,3413,-153,-0.04290521517395973,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,NA,NA,2018,2330,174,2018,NA,NA,2028,2167,-163,-0.06995708495378494,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,211092,Probation Officers and Correctional Treatment Specialists,2018,143,12,2018,45658,43062,2028,144,1,0.00699300691485405,0.033,Bachelor's Degree,Training/Certification,NA,Bachelor's Degree & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,331011,First-Line Supervisors of Correctional Officers,2018,356,21,2018,53830,49771,2028,328,-28,-0.07865168899297714,-0.075,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.1,Correction Services,333012,Correctional Officers and Jailers,2018,1831,141,2018,41381,37916,2028,1695,-136,-0.07427635043859482,-0.07200000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,NA,NA,2018,253,21,2018,NA,NA,2028,273,20,0.07905138283967972,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,292041,Emergency Medical Technicians and Paramedics,2018,164,13,2018,33612,32466,2028,182,18,0.10975609719753265,0.071,Some College/Associate Degree,Training/Certification,NA,Some College/Associate Degree & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.2,Emergency and Fire Management Services,435031,"Police, Fire, and Ambulance Dispatchers",2018,89,8,2018,38569,38017,2028,91,2,0.02247191034257412,0.055,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,NA,NA,2018,596,44,2018,NA,NA,2028,599,3,0.005033556837588549,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,331012,First-Line Supervisors of Police and Detectives,2018,75,5,2018,82773,80313,2028,75,0,0,0.048,High School Diploma,Training/Certification,Work Experience,HS Diploma & Training/Certification & Work Experience,2020,F
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333021,Detectives and Criminal Investigators,2018,42,3,2018,78993,86880,2028,38,-4,-0.095238097012043,0.025,Bachelor's Degree,Training/Certification,Work Experience,Bachelor's Degree & Training/Certification & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,333051,Police and Sheriff's Patrol Officers,2018,451,33,2018,53327,52062,2028,458,7,0.015521064400672913,0.05,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.4,Law Enforcement Services,339011,Animal Control Workers,2018,28,3,2018,33285,33660,2028,28,0,0,0.057999999999999996,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,NA,NA,2018,27,3,2018,NA,NA,2028,27,0,0,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.5,Legal Services,232011,Paralegals and Legal Assistants,2018,27,3,2018,53904,54092,2028,27,0,0,0.12,Some College/Associate Degree,NA,NA,Some College/Associate Degree,2020,M
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,NA,NA,2018,360,43,2018,NA,NA,2028,347,-13,-0.03611111268401146,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,331099,"First-Line Supervisors of Protective Service Workers, All Other",2018,30,3,2018,65756,60626,2028,29,-1,-0.03333333507180214,0.02,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,12,"Law, Public Safety, Corrections, and Security",12.3,Security and Protective Services,339032,Security Guards,2018,330,40,2018,42681,40224,2028,318,-12,-0.036363635212183,0.035,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,NA,NA,NA,NA,2018,4261,466,2018,NA,NA,2028,4181,-80,-0.018774935975670815,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.5,Logistics and Inventory Control,NA,NA,2018,711,71,2018,NA,NA,2028,713,2,0.002812939463183284,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.5,Logistics and Inventory Control,435061,"Production, Planning, and Expediting Clerks",2018,188,22,2018,43875,43539,2028,205,17,0.0904255285859108,0.042,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.5,Logistics and Inventory Control,435071,"Shipping, Receiving, and Traffic Clerks",2018,523,49,2018,32697,30366,2028,508,-15,-0.02868068777024746,-0.01,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",NA,NA,2018,589,56,2018,NA,NA,2028,578,-11,-0.018675722181797028,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499041,Industrial Machinery Mechanics,2018,351,31,2018,54624,55613,2028,342,-9,-0.025641025975346565,0.051,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499043,"Maintenance Workers, Machinery",2018,33,3,2018,51755,48326,2028,34,1,0.03030303120613098,0.053,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.3,"Maintenance, Installation, and Repair",499099,"Installation, Maintenance, and Repair Workers, All Other",2018,205,22,2018,36013,29792,2028,202,-3,-0.014634146355092525,0.059000000000000004,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.2,Manufacturing Production Process Development,NA,NA,2018,207,15,2018,NA,NA,2028,197,-10,-0.04830917716026306,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.2,Manufacturing Production Process Development,113051,Industrial Production Managers,2018,79,5,2018,129626,119914,2028,73,-6,-0.07594936341047287,0.006999999999999999,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,F
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.2,Manufacturing Production Process Development,172112,Industrial Engineers,2018,84,6,2018,89714,88769,2028,81,-3,-0.0357142873108387,0.083,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.2,Manufacturing Production Process Development,173026,Industrial Engineering Technicians,2018,44,4,2018,53954,55363,2028,43,-1,-0.022727273404598236,-0.008,Some College/Associate Degree,NA,NA,Some College/Associate Degree,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,NA,NA,2018,2553,307,2018,NA,NA,2028,2539,-14,-0.005483744665980339,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,511011,First-Line Supervisors of Production and Operating Workers,2018,393,38,2018,72780,69608,2028,380,-13,-0.0330788791179657,-0.002,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,F
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,512098,"Assemblers and Fabricators, All Other, Including Team Assemblers",2018,178,19,2018,29330,27223,2028,169,-9,-0.05056179687380791,-0.11800000000000001,High School Diploma,NA,NA,HS Diploma,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,514031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",2018,70,6,2018,37160,36238,2028,57,-13,-0.18571428954601288,-0.085,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,514041,Machinists,2018,42,4,2018,53036,48805,2028,41,-1,-0.02380952425301075,0.025,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,F
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,514121,"Welders, Cutters, Solderers, and Brazers",2018,341,39,2018,50047,43221,2028,348,7,0.020527860149741173,0.034,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,517041,"Sawing Machine Setters, Operators, and Tenders, Wood",2018,26,3,2018,33972,30615,2028,26,0,0,-0.013999999999999999,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,517042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2018,52,7,2018,33950,33171,2028,54,2,0.03846153989434242,-0.008,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2018,119,12,2018,30919,29282,2028,105,-14,-0.11764705926179886,-0.048,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519032,"Cutting and Slicing Machine Setters, Operators, and Tenders",2018,66,8,2018,35405,31224,2028,61,-5,-0.07575757801532745,-0.032,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519111,Packaging and Filling Machine Operators and Tenders,2018,219,27,2018,33094,30384,2028,227,8,0.03652967885136604,0.013000000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",2018,56,6,2018,42235,41035,2028,54,-2,-0.0357142873108387,-0.001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519198,Helpers--Production Workers,2018,428,64,2018,26972,27617,2028,433,5,0.011682243086397648,0.08800000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,519199,"Production Workers, All Other",2018,174,20,2018,32336,24723,2028,170,-4,-0.02298850566148758,0.022000000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,537011,Conveyor Operators and Tenders,2018,172,22,2018,33781,32472,2028,178,6,0.03488372266292572,-0.013000000000000001,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.1,Production,537063,Machine Feeders and Offbearers,2018,217,32,2018,40974,40189,2028,236,19,0.0875576063990593,0.002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.4,Quality Assurance,NA,NA,2018,201,17,2018,NA,NA,2028,154,-47,-0.23383083939552307,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,13,Manufacturing,13.4,Quality Assurance,519061,"Inspectors, Testers, Sorters, Samplers, and Weighers",2018,201,17,2018,42750,38921,2028,154,-47,-0.23383083939552307,-0.17600000000000002,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,NA,NA,NA,NA,2018,8394,1176,2018,NA,NA,2028,7939,-455,-0.054205384105443954,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.4,Marketing Communications,NA,NA,2018,50,6,2018,NA,NA,2028,51,1,0.019999999552965164,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.4,Marketing Communications,273031,Public Relations Specialists,2018,50,6,2018,68836,62680,2028,51,1,0.019999999552965164,0.064,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.1,Marketing Management,NA,NA,2018,15,1,2018,NA,NA,2028,14,-1,-0.06666667014360428,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.1,Marketing Management,112021,Marketing Managers,2018,15,1,2018,161636,127774,2028,14,-1,-0.06666667014360428,0.081,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.5,Marketing Research,NA,NA,2018,147,18,2018,NA,NA,2028,172,25,0.17006802558898926,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.5,Marketing Research,131161,Market Research Analysts and Marketing Specialists,2018,147,18,2018,51970,50119,2028,172,25,0.17006802558898926,0.204,Bachelor's Degree,NA,NA,Bachelor's Degree,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.3,Merchandising,NA,NA,2018,1256,168,2018,NA,NA,2028,1252,-4,-0.0031847134232521057,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.3,Merchandising,435081,Stock Clerks and Order Fillers,2018,1256,168,2018,27758,23960,2028,1252,-4,-0.0031847134232521057,0.017,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,NA,NA,2018,6926,983,2018,NA,NA,2028,6450,-476,-0.0687265396118164,NA,NA,NA,NA,NA,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,112022,Sales Managers,2018,90,7,2018,175720,178184,2028,78,-12,-0.13333334028720856,0.051,Bachelor's Degree,NA,Work Experience,Bachelor's Degree & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,411011,First-Line Supervisors of Retail Sales Workers,2018,1005,100,2018,46685,41447,2028,932,-73,-0.07263681292533875,-0.019,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,411012,First-Line Supervisors of Non-Retail Sales Workers,2018,133,12,2018,78569,62981,2028,129,-4,-0.030075188726186752,-0.017,High School Diploma,NA,Work Experience,HS Diploma & Work Experience,2020,N
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,412011,Cashiers,2018,3131,542,2018,20987,20200,2028,2879,-252,-0.08048547059297562,-0.038,High School Diploma,Training/Certification,NA,HS Diploma & Training/Certification,2020,NA
Crater Area (LWDA XV),455,Crater Area,XV,14,Marketing,14.2,Professional Sales,412031,Retail Salespersons,2018,1734,234,2018,26252,23118,2028,1621,-113,-0.06516724079847336,-0.023,Less than HS,Training/Certification,NA,Less than HS & Training/Certification,2020,N
