"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels","pathway_for_labels_change"
"666","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","439051","Mail Clerks and Mail Machine Operators, Except Postal Service","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",4054,3885,-169,-0.041687224060297,-0.066,423,30620,29280,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(-4.2%)"
"667","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","537041","Hoist and Winch Operators","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",118,112,-6,-0.0508474558591843,-0.026,13,41945,38233,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(-5.1%)"
"668","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","537051","Industrial Truck and Tractor Operators","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",14120,14332,212,0.0150141641497612,0.044,1621,39301,37901,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(1.5%)"
"669","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","537062","Laborers and Freight, Stock, and Material Movers, Hand","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",56886,58653,1767,0.0310621242970228,0.049,8201,30455,27521,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(3.1%)"
"670","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","537121","Tank Car, Truck, and Ship Loaders","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",127,130,3,0.0236220471560955,0.015,16,37787,33784,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(2.4%)"
"671","0","Virginia","16","Transportation, Distribution, and Logistics","16.299999237060547","Warehousing and Distribution Center Operations","537199","Material Moving Workers, All Other","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",232,231,-1,-0.00431034481152892,0.047,29,41551,47161,"Warehousing
and
Distribution
Center
Operations","Warehousing and Distribution Center Operations
(-0.4%)"
"672","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance",NA,NA,NA,NA,NA,NA,"No data",74259,75815,1556,0.0209536887705326,NA,7929,NA,NA,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(2.1%)"
"673","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","491011","First-Line Supervisors of Mechanics, Installers, and Repairers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","F",15844,16539,695,0.0438651852309704,0.04,1555,71966,70082,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(4.4%)"
"674","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","492091","Avionics Technicians","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",241,253,12,0.0497925318777561,0.022,19,65352,67844,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(5.0%)"
"675","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","492093","Electrical and Electronics Installers and Repairers, Transportation Equipment","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",805,829,24,0.029813664034009,0.023,73,69029,71045,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(3.0%)"
"676","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","492096","Electronic Equipment Installers and Repairers, Motor Vehicles","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",377,250,-127,-0.336870014667511,-0.286,23,35705,35684,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(-33.7%)"
"677","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493011","Aircraft Mechanics and Service Technicians","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",2426,2522,96,0.0395713113248348,0.031,212,67864,67570,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(4.0%)"
"678","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493021","Automotive Body and Related Repairers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",4558,4801,243,0.0533128567039967,0.041,473,53744,46441,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(5.3%)"
"679","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493023","Automotive Service Technicians and Mechanics","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",23055,22720,-335,-0.0145304705947638,-0.008,2194,48346,46229,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(-1.5%)"
"680","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493031","Bus and Truck Mechanics and Diesel Engine Specialists","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",6979,7302,323,0.0462817028164864,0.048,693,49095,47718,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(4.6%)"
"681","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493042","Mobile Heavy Equipment Mechanics, Except Engines","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",4127,4159,32,0.0077538164332509,0.036,416,53876,53511,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(0.8%)"
"682","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493051","Motorboat Mechanics and Service Technicians","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",603,627,24,0.0398009940981865,0.057,63,45064,44790,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(4.0%)"
"683","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493091","Bicycle Repairers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",321,350,29,0.090342678129673,0.083,40,32767,30509,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(9.0%)"
"684","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493092","Recreational Vehicle Service Technicians","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",208,227,19,0.0913461521267891,0.092,26,35624,34854,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(9.1%)"
"685","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","493093","Tire Repairers and Changers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",2733,2564,-169,-0.0618368089199066,-0.071,274,26872,24694,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(-6.2%)"
"686","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","536031","Automotive and Watercraft Service Attendants","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",2427,2588,161,0.0663370415568352,0.049,386,26359,24762,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(6.6%)"
"687","0","Virginia","16","Transportation, Distribution, and Logistics","16.399999618530273","Facility and Mobile Equipment Maintenance","537061","Cleaners of Vehicles and Equipment","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",9555,10084,529,0.0553636848926544,0.06,1482,26899,23145,"Facility
and
Mobile
Equipment
Maintenance","Facility and Mobile Equipment Maintenance
(5.5%)"
"688","0","Virginia","16","Transportation, Distribution, and Logistics","16.5","Transportation Systems Management",NA,NA,NA,NA,NA,NA,"No data",2156,2184,28,0.0129870129749179,NA,212,NA,NA,"Transportation
Systems/
Infrastructure
Planning,
Management,
and
Regulation","Transportation Systems Management
(1.3%)"
"689","0","Virginia","16","Transportation, Distribution, and Logistics","16.5","Transportation Systems Management","532021","Air Traffic Controllers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1190,1210,20,0.016806723549962,0.013,113,144676,156456,"Transportation
Systems/
Infrastructure
Planning,
Management,
and
Regulation","Transportation Systems Management
(1.7%)"
"690","0","Virginia","16","Transportation, Distribution, and Logistics","16.5","Transportation Systems Management","536041","Traffic Technicians","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",210,224,14,0.0666666701436043,0.062,24,53154,51848,"Transportation
Systems/
Infrastructure
Planning,
Management,
and
Regulation","Transportation Systems Management
(6.7%)"
"691","0","Virginia","16","Transportation, Distribution, and Logistics","16.5","Transportation Systems Management","536051","Transportation Inspectors","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",756,750,-6,-0.00793650839477777,0.038,75,80800,77346,"Transportation
Systems/
Infrastructure
Planning,
Management,
and
Regulation","Transportation Systems Management
(-0.8%)"
"692","0","Virginia","16","Transportation, Distribution, and Logistics","16.600000000000001","Health, Safety, and Environmental Management",NA,NA,NA,NA,NA,NA,"No data",NA,NA,NA,NA,NA,NA,NA,NA,"Health,
Safety,
and
Environmental
Management","Health, Safety, and Environmental Management
(NA%)"
"693","0","Virginia","16","Transportation, Distribution, and Logistics","16.700000762939453","Sales and Service",NA,NA,NA,NA,NA,NA,"No data",7573,7362,-211,-0.0278621409088373,NA,790,NA,NA,"Sales
and
Service","Sales and Service
(-2.8%)"
"694","0","Virginia","16","Transportation, Distribution, and Logistics","16.700000762939453","Sales and Service","435011","Cargo and Freight Agents","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",3193,3296,103,0.0322580635547638,0.075,318,48660,46960,"Sales
and
Service","Sales and Service
(3.2%)"
"695","0","Virginia","16","Transportation, Distribution, and Logistics","16.700000762939453","Sales and Service","435051","Postal Service Clerks","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",2077,1645,-432,-0.207992300391197,-0.198,99,50930,54500,"Sales
and
Service","Sales and Service
(-20.8%)"
"696","0","Virginia","16","Transportation, Distribution, and Logistics","16.700000762939453","Sales and Service","536021","Parking Lot Attendants","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"F",2303,2421,118,0.051237516105175,0.001,373,26142,25986,"Sales
and
Service","Sales and Service
(5.1%)"
